Run ID,Start Time,End Time,Duration,Status,Comments,Job Type,Details,Info dictionary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_43_46_319068,2024-03-13 16:43:46:319068,2024-03-13 16:43:48:254999,0:0:1:935:931,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2', 'processed_s3_filepath': 'Perfios/Processed/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2_20240313111346031154_sfBDSpLzT1.json', 'success_s3_filepath': 'Perfios/Success/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2_20240313111346031154_sfBDSpLzT1.json', 'failure_s3_filepath': 'Perfios/Failure/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2_20240313111346031154_sfBDSpLzT1.json', 'error_s3_filepath': 'Perfios/Logging/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2_20240313111346031154_sfBDSpLzT1.txt', 'run_id': 'sfBDSpLzT1', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2.json', 'formatted_timestamp': '20240313111346031154'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_43_49_339072,2024-03-13 16:43:49:339072,2024-03-13 16:43:51:259673,0:0:1:920:601,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2', 'processed_s3_filepath': 'Perfios/Processed/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2_20240313111349176295_nMefc0XdKQ.json', 'success_s3_filepath': 'Perfios/Success/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2_20240313111349176295_nMefc0XdKQ.json', 'failure_s3_filepath': 'Perfios/Failure/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2_20240313111349176295_nMefc0XdKQ.json', 'error_s3_filepath': 'Perfios/Logging/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2_20240313111349176295_nMefc0XdKQ.txt', 'run_id': 'nMefc0XdKQ', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/3e712d7911cdef8b1f67b55df862dbdb_PLSA0009E1C2.json', 'formatted_timestamp': '20240313111349176295'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_44_02_791618,2024-03-13 16:44:02:791618,2024-03-13 16:44:05:762461,0:0:2:970:843,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284', 'processed_s3_filepath': 'Perfios/Processed/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284_20240313111402511170_yLpnM5RwuT.json', 'success_s3_filepath': 'Perfios/Success/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284_20240313111402511170_yLpnM5RwuT.json', 'failure_s3_filepath': 'Perfios/Failure/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284_20240313111402511170_yLpnM5RwuT.json', 'error_s3_filepath': 'Perfios/Logging/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284_20240313111402511170_yLpnM5RwuT.txt', 'run_id': 'yLpnM5RwuT', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284.json', 'formatted_timestamp': '20240313111402511170'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_44_06_884084,2024-03-13 16:44:06:884084,2024-03-13 16:44:09:870321,0:0:2:986:237,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284', 'processed_s3_filepath': 'Perfios/Processed/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284_20240313111406709375_fSJNl0hkXS.json', 'success_s3_filepath': 'Perfios/Success/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284_20240313111406709375_fSJNl0hkXS.json', 'failure_s3_filepath': 'Perfios/Failure/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284_20240313111406709375_fSJNl0hkXS.json', 'error_s3_filepath': 'Perfios/Logging/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284_20240313111406709375_fSJNl0hkXS.txt', 'run_id': 'fSJNl0hkXS', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/9bc1b32bdd83a8e259aae5a7160f7128_BLSA0002D284.json', 'formatted_timestamp': '20240313111406709375'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_44_14_580768,2024-03-13 16:44:14:580768,2024-03-13 16:44:16:534495,0:0:1:953:727,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB', 'processed_s3_filepath': 'Perfios/Processed/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB_20240313111414341398_Ziix2M9GW5.json', 'success_s3_filepath': 'Perfios/Success/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB_20240313111414341398_Ziix2M9GW5.json', 'failure_s3_filepath': 'Perfios/Failure/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB_20240313111414341398_Ziix2M9GW5.json', 'error_s3_filepath': 'Perfios/Logging/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB_20240313111414341398_Ziix2M9GW5.txt', 'run_id': 'Ziix2M9GW5', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB.json', 'formatted_timestamp': '20240313111414341398'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_44_17_279135,2024-03-13 16:44:17:279135,2024-03-13 16:44:19:284839,0:0:2:5:704,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': 'ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB', 'processed_s3_filepath': 'Perfios/Processed/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB_20240313111417145123_QyAbzTZnjy.json', 'success_s3_filepath': 'Perfios/Success/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB_20240313111417145123_QyAbzTZnjy.json', 'failure_s3_filepath': 'Perfios/Failure/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB_20240313111417145123_QyAbzTZnjy.json', 'error_s3_filepath': 'Perfios/Logging/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB_20240313111417145123_QyAbzTZnjy.txt', 'run_id': 'QyAbzTZnjy', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/ea38e6bea18681a8fde05e180063a786_PLSA0009DDEB.json', 'formatted_timestamp': '20240313111417145123'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_44_37_122820,2024-03-13 16:44:37:122820,2024-03-13 16:44:39:236063,0:0:2:113:243,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4', 'processed_s3_filepath': 'Perfios/Processed/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4_20240313111436869152_wu1L2gTzEg.json', 'success_s3_filepath': 'Perfios/Success/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4_20240313111436869152_wu1L2gTzEg.json', 'failure_s3_filepath': 'Perfios/Failure/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4_20240313111436869152_wu1L2gTzEg.json', 'error_s3_filepath': 'Perfios/Logging/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4_20240313111436869152_wu1L2gTzEg.txt', 'run_id': 'wu1L2gTzEg', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/8cc88df15fb87b1b9eb7978f58e9b2c7_DTCPL020F7B4.json', 'formatted_timestamp': '20240313111436869152'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_45_19_424102,2024-03-13 16:45:19:424102,2024-03-13 16:45:21:953251,0:0:2:529:149,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF', 'processed_s3_filepath': 'Perfios/Processed/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF_20240313111519131895_r8vV8HoIOl.json', 'success_s3_filepath': 'Perfios/Success/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF_20240313111519131895_r8vV8HoIOl.json', 'failure_s3_filepath': 'Perfios/Failure/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF_20240313111519131895_r8vV8HoIOl.json', 'error_s3_filepath': 'Perfios/Logging/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF_20240313111519131895_r8vV8HoIOl.txt', 'run_id': 'r8vV8HoIOl', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/574d03444e2f8feeffab9eaf8ed6ed13_PLSA0009E1BF.json', 'formatted_timestamp': '20240313111519131895'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_45_27_567331,2024-03-13 16:45:27:567331,2024-03-13 16:45:29:167125,0:0:1:599:794,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7', 'processed_s3_filepath': 'Perfios/Processed/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7_20240313111527327267_uLMM2MSiGC.json', 'success_s3_filepath': 'Perfios/Success/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7_20240313111527327267_uLMM2MSiGC.json', 'failure_s3_filepath': 'Perfios/Failure/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7_20240313111527327267_uLMM2MSiGC.json', 'error_s3_filepath': 'Perfios/Logging/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7_20240313111527327267_uLMM2MSiGC.txt', 'run_id': 'uLMM2MSiGC', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7.json', 'formatted_timestamp': '20240313111527327267'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_45_30_281722,2024-03-13 16:45:30:281722,2024-03-13 16:45:31:921663,0:0:1:639:941,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7', 'processed_s3_filepath': 'Perfios/Processed/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7_20240313111530156784_xdYlFyR2wI.json', 'success_s3_filepath': 'Perfios/Success/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7_20240313111530156784_xdYlFyR2wI.json', 'failure_s3_filepath': 'Perfios/Failure/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7_20240313111530156784_xdYlFyR2wI.json', 'error_s3_filepath': 'Perfios/Logging/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7_20240313111530156784_xdYlFyR2wI.txt', 'run_id': 'xdYlFyR2wI', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/8342e5753f8eb9b2a11fd6072c5e398b_HLSA000893A7.json', 'formatted_timestamp': '20240313111530156784'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_46_00_220802,2024-03-13 16:46:00:220802,2024-03-13 16:46:03:069877,0:0:2:849:75,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F', 'processed_s3_filepath': 'Perfios/Processed/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F_20240313111559936958_5Y2VSLp9br.json', 'success_s3_filepath': 'Perfios/Success/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F_20240313111559936958_5Y2VSLp9br.json', 'failure_s3_filepath': 'Perfios/Failure/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F_20240313111559936958_5Y2VSLp9br.json', 'error_s3_filepath': 'Perfios/Logging/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F_20240313111559936958_5Y2VSLp9br.txt', 'run_id': '5Y2VSLp9br', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/12d0701a71aec98860c3bdafc6e1c12b_SCUBL002958F.json', 'formatted_timestamp': '20240313111559936958'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_46_04_308433,2024-03-13 16:46:04:308433,2024-03-13 16:46:07:286015,0:0:2:977:582,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '878141b9fc0b27feef7bb3236859263a_SCUBL002C877', 'processed_s3_filepath': 'Perfios/Processed/878141b9fc0b27feef7bb3236859263a_SCUBL002C877/878141b9fc0b27feef7bb3236859263a_SCUBL002C877_20240313111604126669_zmWyvnyktw.json', 'success_s3_filepath': 'Perfios/Success/878141b9fc0b27feef7bb3236859263a_SCUBL002C877/878141b9fc0b27feef7bb3236859263a_SCUBL002C877_20240313111604126669_zmWyvnyktw.json', 'failure_s3_filepath': 'Perfios/Failure/878141b9fc0b27feef7bb3236859263a_SCUBL002C877/878141b9fc0b27feef7bb3236859263a_SCUBL002C877_20240313111604126669_zmWyvnyktw.json', 'error_s3_filepath': 'Perfios/Logging/878141b9fc0b27feef7bb3236859263a_SCUBL002C877/878141b9fc0b27feef7bb3236859263a_SCUBL002C877_20240313111604126669_zmWyvnyktw.txt', 'run_id': 'zmWyvnyktw', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/878141b9fc0b27feef7bb3236859263a_SCUBL002C877.json', 'formatted_timestamp': '20240313111604126669'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_46_07_975404,2024-03-13 16:46:07:975404,2024-03-13 16:46:10:951038,0:0:2:975:634,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '878141b9fc0b27feef7bb3236859263a_SCUBL002C877', 'processed_s3_filepath': 'Perfios/Processed/878141b9fc0b27feef7bb3236859263a_SCUBL002C877/878141b9fc0b27feef7bb3236859263a_SCUBL002C877_20240313111607800863_FdD306aDBV.json', 'success_s3_filepath': 'Perfios/Success/878141b9fc0b27feef7bb3236859263a_SCUBL002C877/878141b9fc0b27feef7bb3236859263a_SCUBL002C877_20240313111607800863_FdD306aDBV.json', 'failure_s3_filepath': 'Perfios/Failure/878141b9fc0b27feef7bb3236859263a_SCUBL002C877/878141b9fc0b27feef7bb3236859263a_SCUBL002C877_20240313111607800863_FdD306aDBV.json', 'error_s3_filepath': 'Perfios/Logging/878141b9fc0b27feef7bb3236859263a_SCUBL002C877/878141b9fc0b27feef7bb3236859263a_SCUBL002C877_20240313111607800863_FdD306aDBV.txt', 'run_id': 'FdD306aDBV', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/878141b9fc0b27feef7bb3236859263a_SCUBL002C877.json', 'formatted_timestamp': '20240313111607800863'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_46_33_032208,2024-03-13 16:46:33:032208,2024-03-13 16:46:34:805277,0:0:1:773:69,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1', 'processed_s3_filepath': 'Perfios/Processed/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1_20240313111632796049_O44J1nvKO6.json', 'success_s3_filepath': 'Perfios/Success/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1_20240313111632796049_O44J1nvKO6.json', 'failure_s3_filepath': 'Perfios/Failure/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1_20240313111632796049_O44J1nvKO6.json', 'error_s3_filepath': 'Perfios/Logging/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1_20240313111632796049_O44J1nvKO6.txt', 'run_id': 'O44J1nvKO6', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1.json', 'formatted_timestamp': '20240313111632796049'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_46_35_972209,2024-03-13 16:46:35:972209,2024-03-13 16:46:37:759799,0:0:1:787:590,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1', 'processed_s3_filepath': 'Perfios/Processed/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1_20240313111635843712_FWE3CQhqR9.json', 'success_s3_filepath': 'Perfios/Success/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1_20240313111635843712_FWE3CQhqR9.json', 'failure_s3_filepath': 'Perfios/Failure/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1_20240313111635843712_FWE3CQhqR9.json', 'error_s3_filepath': 'Perfios/Logging/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1_20240313111635843712_FWE3CQhqR9.txt', 'run_id': 'FWE3CQhqR9', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/7658fd63e811e7ee626b30d22ecfd021_BLSA0002D1C1.json', 'formatted_timestamp': '20240313111635843712'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_46_40_633002,2024-03-13 16:46:40:633002,2024-03-13 16:46:42:639786,0:0:2:6:784,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90', 'processed_s3_filepath': 'Perfios/Processed/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90_20240313111640440480_oPbLCowgZF.json', 'success_s3_filepath': 'Perfios/Success/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90_20240313111640440480_oPbLCowgZF.json', 'failure_s3_filepath': 'Perfios/Failure/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90_20240313111640440480_oPbLCowgZF.json', 'error_s3_filepath': 'Perfios/Logging/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90_20240313111640440480_oPbLCowgZF.txt', 'run_id': 'oPbLCowgZF', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/6488cefcfe6ffec3fbb20ef45f30c68f_PLSA0009DD90.json', 'formatted_timestamp': '20240313111640440480'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_46_45_176839,2024-03-13 16:46:45:176839,2024-03-13 16:46:46:626106,0:0:1:449:267,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '9262d085ec449dca541e39766479e0cb_SCUBL002B76F', 'processed_s3_filepath': 'Perfios/Processed/9262d085ec449dca541e39766479e0cb_SCUBL002B76F/9262d085ec449dca541e39766479e0cb_SCUBL002B76F_20240313111645021299_7EQW5ZqCPJ.json', 'success_s3_filepath': 'Perfios/Success/9262d085ec449dca541e39766479e0cb_SCUBL002B76F/9262d085ec449dca541e39766479e0cb_SCUBL002B76F_20240313111645021299_7EQW5ZqCPJ.json', 'failure_s3_filepath': 'Perfios/Failure/9262d085ec449dca541e39766479e0cb_SCUBL002B76F/9262d085ec449dca541e39766479e0cb_SCUBL002B76F_20240313111645021299_7EQW5ZqCPJ.json', 'error_s3_filepath': 'Perfios/Logging/9262d085ec449dca541e39766479e0cb_SCUBL002B76F/9262d085ec449dca541e39766479e0cb_SCUBL002B76F_20240313111645021299_7EQW5ZqCPJ.txt', 'run_id': '7EQW5ZqCPJ', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/9262d085ec449dca541e39766479e0cb_SCUBL002B76F.json', 'formatted_timestamp': '20240313111645021299'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logs_BSA_2024_03_13_16_46_53_247419,2024-03-13 16:46:53:247419,2024-03-13 16:46:54:684950,0:0:1:437:531,Success,Job completed successfully,Databricks,Logging for BSA,"{'Status': 'BSA Pass', 'Payload_Data': {'source_system': 'Perfios', 'doc_id': '9262d085ec449dca541e39766479e0cb_SCUBL002B76F', 'processed_s3_filepath': 'Perfios/Processed/9262d085ec449dca541e39766479e0cb_SCUBL002B76F/9262d085ec449dca541e39766479e0cb_SCUBL002B76F_20240313111653016280_alF8S5WlM9.json', 'success_s3_filepath': 'Perfios/Success/9262d085ec449dca541e39766479e0cb_SCUBL002B76F/9262d085ec449dca541e39766479e0cb_SCUBL002B76F_20240313111653016280_alF8S5WlM9.json', 'failure_s3_filepath': 'Perfios/Failure/9262d085ec449dca541e39766479e0cb_SCUBL002B76F/9262d085ec449dca541e39766479e0cb_SCUBL002B76F_20240313111653016280_alF8S5WlM9.json', 'error_s3_filepath': 'Perfios/Logging/9262d085ec449dca541e39766479e0cb_SCUBL002B76F/9262d085ec449dca541e39766479e0cb_SCUBL002B76F_20240313111653016280_alF8S5WlM9.txt', 'run_id': 'alF8S5WlM9', 'bucket_name': 'bsa-service', 'filepath': 'Perfios/YTP/9262d085ec449dca541e39766479e0cb_SCUBL002B76F.json', 'formatted_timestamp': '20240313111653016280'}}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
